epoch,phase,loss,accuracy,f1,recall,roc_auc
1,train,0.41589832276197297,0.8575536809815951,0.8529025590543782,0.8575536809815951,0.8984205335450193
1,val,0.38531845808029175,0.8125,0.8117647058823529,0.8125,0.90625
2,train,0.17114009360777088,0.9351993865030674,0.9347747187471074,0.9351993865030674,0.97631868369777
2,val,0.8140917420387268,0.625,0.5636363636363637,0.625,0.890625
